Culture	Time	TotalArea	Number
R08C04	1321457620.000000	1393211.000000	1
R08C04	1321458792.000000	1393108.500000	1
R08C04	1321459960.000000	1393082.000000	1
R08C04	1321461136.000000	1393081.000000	1
R07C10	1321350064.000000	18341.500000	254
R07C10	1321351184.000000	18070.000000	259
R07C10	1321352300.000000	15947.500000	266
R07C10	1321353422.000000	18131.000000	260
R07C10	1321354546.000000	18567.500000	263
R07C10	1321355672.000000	20281.500000	258
R07C10	1321356796.000000	19022.500000	250
R07C10	1321357930.000000	18860.000000	260
R07C10	1321359056.000000	19690.000000	257
R07C10	1321360182.000000	20857.000000	254
R07C10	1321361310.000000	22430.500000	256
R07C10	1321362436.000000	20203.500000	270
R07C10	1321363560.000000	24161.000000	252
R07C10	1321364692.000000	21917.000000	255
R07C10	1321365834.000000	23681.500000	261
R07C10	1321366966.000000	25356.500000	259
R07C10	1321368094.000000	25913.500000	263
R07C10	1321369218.000000	29416.500000	250
R07C10	1321370352.000000	31081.500000	234
R07C10	1321371482.000000	31448.000000	251
R07C10	1321372614.000000	33851.500000	236
R07C10	1321373760.000000	35730.000000	250
R07C10	1321374898.000000	34611.000000	255
R07C10	1321376032.000000	39366.500000	246
R07C10	1321377170.000000	41053.000000	242
R07C10	1321378308.000000	40632.500000	249
R07C10	1321379436.000000	46821.000000	243
R07C10	1321380566.000000	50800.500000	240
R07C10	1321381720.000000	50039.500000	244
R07C10	1321382850.000000	54517.000000	242
R07C10	1321383988.000000	60997.000000	233
R07C10	1321385124.000000	65399.500000	225
R07C10	1321386254.000000	70129.000000	229
R07C10	1321387388.000000	70265.500000	233
R07C10	1321388516.000000	79265.500000	231
R07C10	1321389660.000000	86085.500000	223
R07C10	1321390796.000000	86029.000000	215
R07C10	1321391930.000000	97221.500000	218
R07C10	1321393072.000000	105127.500000	210
R07C10	1321394208.000000	110870.500000	209
R07C10	1321395350.000000	121572.000000	213
R07C10	1321396502.000000	129421.500000	209
R07C10	1321397650.000000	138762.500000	206
R07C10	1321398796.000000	149895.500000	205
R07C10	1321399932.000000	160355.500000	198
R07C10	1321401068.000000	172444.500000	196
R07C10	1321402208.000000	186552.000000	194
R07C10	1321403346.000000	200397.000000	193
R07C10	1321404506.000000	216738.500000	179
R07C10	1321405646.000000	234585.000000	174
R07C10	1321406794.000000	251836.500000	163
R07C10	1321407934.000000	266226.500000	164
R07C10	1321409078.000000	283302.500000	156
R07C10	1321410216.000000	307530.500000	148
R07C10	1321411356.000000	327741.500000	149
R07C10	1321412520.000000	353617.000000	140
R07C10	1321413664.000000	376435.000000	133
R07C10	1321414810.000000	400881.500000	125
R07C10	1321415954.000000	424589.500000	119
R07C10	1321417098.000000	452598.000000	115
R07C10	1321418270.000000	483822.500000	94
R07C10	1321419434.000000	504493.000000	102
R07C10	1321420582.000000	538781.000000	95
R07C10	1321421726.000000	566828.500000	89
R07C10	1321422874.000000	601951.500000	77
R07C10	1321424014.000000	630143.000000	73
R07C10	1321425158.000000	663057.500000	67
R07C10	1321426310.000000	724217.500000	64
R07C10	1321427474.000000	749317.500000	55
R07C10	1321428612.000000	779299.000000	51
R07C10	1321429756.000000	807903.500000	37
R07C10	1321430900.000000	834265.500000	41
R07C10	1321432046.000000	855179.000000	36
R07C10	1321433198.000000	876670.000000	37
R07C10	1321434370.000000	900949.000000	31
R07C10	1321435520.000000	916505.500000	31
R07C10	1321436662.000000	945316.000000	30
R07C10	1321437806.000000	961416.500000	28
R07C10	1321438958.000000	978016.000000	24
R07C10	1321440108.000000	992190.000000	27
R07C10	1321441284.000000	1011488.500000	20
R07C10	1321442428.000000	1024352.500000	20
R07C10	1321443578.000000	1032593.000000	19
R07C10	1321444726.000000	1045550.500000	20
R07C10	1321445874.000000	1054357.000000	18
R07C10	1321447030.000000	1063482.500000	19
R07C10	1321448210.000000	1072194.000000	19
R07C10	1321449362.000000	1083296.500000	16
R07C10	1321450508.000000	1090822.000000	15
R07C10	1321451658.000000	1096672.000000	18
R07C10	1321452810.000000	1103808.500000	14
R07C10	1321453956.000000	1109250.500000	12
R07C10	1321455138.000000	1392801.500000	1
R07C10	1321456324.000000	1392783.500000	1
R07C10	1321457494.000000	1392892.000000	1
R07C10	1321458666.000000	1392736.500000	1
R07C10	1321459834.000000	1392805.500000	1
R07C10	1321461008.000000	1392823.000000	1
R08C09	1321350100.000000	9270.000000	151
R08C09	1321351220.000000	10928.500000	143
R08C09	1321352336.000000	11562.500000	144
R08C09	1321353456.000000	11082.500000	133
R08C09	1321354580.000000	12053.500000	135
R08C09	1321355708.000000	12079.500000	136
R08C09	1321356830.000000	12292.500000	145
R08C09	1321357964.000000	12123.000000	145
R08C09	1321359090.000000	14216.000000	138
R08C09	1321360216.000000	14570.000000	135
R08C09	1321361346.000000	14905.000000	137
R08C09	1321362470.000000	15265.000000	144
R08C09	1321363594.000000	16166.000000	130
R08C09	1321364728.000000	15309.500000	141
R08C09	1321365870.000000	17600.000000	137
R08C09	1321367000.000000	19118.000000	132
R08C09	1321368130.000000	19247.000000	139
R08C09	1321369252.000000	19195.000000	140
R08C09	1321370386.000000	20910.000000	131
R08C09	1321371516.000000	23468.500000	134
R08C09	1321372648.000000	25241.500000	135
R08C09	1321373796.000000	26129.000000	128
R08C09	1321374934.000000	28379.000000	133
R08C09	1321376068.000000	29963.000000	126
R08C09	1321377206.000000	31641.000000	130
R08C09	1321378344.000000	32128.000000	142
R08C09	1321379472.000000	36459.000000	126
R08C09	1321380602.000000	35955.500000	141
R08C09	1321381754.000000	42130.000000	132
R08C09	1321382886.000000	42148.500000	134
R08C09	1321384024.000000	46642.000000	133
R08C09	1321385160.000000	50431.500000	130
R08C09	1321386290.000000	54062.500000	124
R08C09	1321387422.000000	55108.000000	131
R08C09	1321388550.000000	61802.000000	129
R08C09	1321389696.000000	67587.000000	130
R08C09	1321390830.000000	72206.500000	121
R08C09	1321391966.000000	77822.000000	123
R08C09	1321393108.000000	84068.500000	123
R08C09	1321394244.000000	89227.000000	120
R08C09	1321395386.000000	91651.000000	128
R08C09	1321396538.000000	101892.500000	119
R08C09	1321397686.000000	112532.500000	112
R08C09	1321398832.000000	116044.000000	124
R08C09	1321399966.000000	127438.500000	114
R08C09	1321401104.000000	138008.500000	110
R08C09	1321402242.000000	147909.500000	107
R08C09	1321403382.000000	160424.000000	99
R08C09	1321404540.000000	171671.500000	106
R08C09	1321405680.000000	186935.000000	110
R08C09	1321406830.000000	198890.500000	102
R08C09	1321407970.000000	216227.000000	95
R08C09	1321409114.000000	230304.500000	96
R08C09	1321410250.000000	246103.500000	94
R08C09	1321411390.000000	262911.000000	97
R08C09	1321412554.000000	282972.000000	94
R08C09	1321413698.000000	303231.500000	89
R08C09	1321414846.000000	326803.500000	91
R08C09	1321415988.000000	352359.500000	80
R08C09	1321417134.000000	369316.500000	88
R08C09	1321418304.000000	398381.500000	84
R08C09	1321419470.000000	423537.500000	73
R08C09	1321420618.000000	453201.500000	70
R08C09	1321421762.000000	479217.000000	66
R08C09	1321422908.000000	510481.500000	65
R08C09	1321424048.000000	535963.500000	60
R08C09	1321425194.000000	566599.500000	51
R08C09	1321426346.000000	594930.000000	49
R08C09	1321427508.000000	623729.000000	45
R08C09	1321428646.000000	656219.000000	48
R08C09	1321429790.000000	679906.500000	53
R08C09	1321430934.000000	713429.000000	46
R08C09	1321432080.000000	744933.000000	38
R08C09	1321433234.000000	772179.000000	41
R08C09	1321434406.000000	797751.500000	35
R08C09	1321435554.000000	855361.500000	31
R08C09	1321436696.000000	878481.500000	30
R08C09	1321437840.000000	900543.500000	26
R08C09	1321438994.000000	925358.500000	25
R08C09	1321440142.000000	944091.000000	21
R08C09	1321441320.000000	964098.000000	18
R08C09	1321442462.000000	982735.000000	16
R08C09	1321443612.000000	1003615.500000	17
R08C09	1321444762.000000	1018695.500000	14
R08C09	1321445910.000000	1044942.000000	17
R08C09	1321447064.000000	1059194.500000	11
R08C09	1321448246.000000	1071642.000000	16
R08C09	1321449396.000000	1102021.500000	10
R08C09	1321450542.000000	1112580.500000	12
R08C09	1321451692.000000	1121499.500000	13
R08C09	1321452844.000000	1132152.000000	11
R08C09	1321453992.000000	1141870.000000	8
R08C09	1321455178.000000	1392659.500000	1
R08C09	1321456358.000000	1392544.500000	1
R08C09	1321457530.000000	1392633.000000	1
R08C09	1321458702.000000	1392674.500000	1
R08C09	1321459868.000000	1392726.500000	1
R08C09	1321461044.000000	1392734.000000	1
R08C08	1321350118.000000	7498.500000	124
R08C08	1321351238.000000	8203.500000	121
R08C08	1321352354.000000	8760.500000	125
R08C08	1321353474.000000	7737.000000	128
R08C08	1321354598.000000	10594.000000	117
R08C08	1321355726.000000	9910.000000	120
R08C08	1321356848.000000	10512.500000	128
R08C08	1321357982.000000	9963.000000	129
R08C08	1321359108.000000	12245.500000	126
R08C08	1321360234.000000	11017.500000	131
R08C08	1321361362.000000	12454.500000	124
R08C08	1321362488.000000	13429.000000	125
R08C08	1321363612.000000	14754.500000	128
R08C08	1321364746.000000	15423.500000	121
R08C08	1321365886.000000	17017.500000	122
R08C08	1321367018.000000	18657.000000	122
R08C08	1321368146.000000	19817.000000	118
R08C08	1321369270.000000	19928.500000	127
R08C08	1321370402.000000	22938.500000	128
R08C08	1321371534.000000	24506.500000	131
R08C08	1321372666.000000	26674.500000	125
R08C08	1321373814.000000	28921.500000	125
R08C08	1321374952.000000	32063.500000	115
R08C08	1321376086.000000	34373.000000	115
R08C08	1321377224.000000	37099.500000	117
R08C08	1321378362.000000	38294.500000	127
R08C08	1321379490.000000	43338.000000	116
R08C08	1321380620.000000	44487.000000	125
R08C08	1321381772.000000	49166.000000	125
R08C08	1321382902.000000	54360.000000	120
R08C08	1321384042.000000	60747.000000	117
R08C08	1321385178.000000	66454.500000	111
R08C08	1321386308.000000	68134.000000	119
R08C08	1321387440.000000	76139.000000	118
R08C08	1321388568.000000	84463.500000	115
R08C08	1321389712.000000	92945.000000	112
R08C08	1321390848.000000	101435.000000	111
R08C08	1321391984.000000	110417.000000	113
R08C08	1321393124.000000	115199.000000	120
R08C08	1321394262.000000	128483.500000	114
R08C08	1321395404.000000	141205.500000	103
R08C08	1321396556.000000	153065.000000	108
R08C08	1321397704.000000	166794.500000	112
R08C08	1321398850.000000	181890.500000	109
R08C08	1321399984.000000	197916.000000	106
R08C08	1321401122.000000	219739.000000	98
R08C08	1321402260.000000	240239.500000	93
R08C08	1321403400.000000	253923.000000	96
R08C08	1321404558.000000	279984.500000	94
R08C08	1321405698.000000	307164.500000	90
R08C08	1321406848.000000	331485.500000	80
R08C08	1321407986.000000	354994.500000	84
R08C08	1321409132.000000	383105.500000	82
R08C08	1321410268.000000	416879.500000	69
R08C08	1321411410.000000	447412.500000	70
R08C08	1321412572.000000	477403.500000	60
R08C08	1321413716.000000	516168.000000	57
R08C08	1321414864.000000	550943.000000	52
R08C08	1321416006.000000	586363.000000	51
R08C08	1321417152.000000	623156.000000	45
R08C08	1321418322.000000	661453.500000	51
R08C08	1321419488.000000	699694.500000	39
R08C08	1321420636.000000	737033.500000	42
R08C08	1321421780.000000	776190.000000	40
R08C08	1321422926.000000	822299.500000	34
R08C08	1321424066.000000	857350.500000	29
R08C08	1321425210.000000	892344.000000	26
R08C08	1321426364.000000	920831.500000	26
R08C08	1321427526.000000	952548.500000	17
R08C08	1321428664.000000	1014450.500000	14
R08C08	1321429808.000000	1058233.500000	17
R08C08	1321430952.000000	1079620.500000	11
R08C08	1321432098.000000	1094593.500000	12
R08C08	1321433252.000000	1115030.000000	10
R08C08	1321434424.000000	1135850.000000	10
R08C08	1321435572.000000	1150058.000000	10
R08C08	1321436714.000000	1211951.000000	7
R08C08	1321437858.000000	1219318.000000	5
R08C08	1321439012.000000	1226392.000000	3
R08C08	1321440160.000000	1232149.000000	6
R08C08	1321441338.000000	1250207.500000	4
R08C08	1321442480.000000	1242706.500000	6
R08C08	1321443630.000000	1248855.500000	5
R08C08	1321444780.000000	1261097.500000	5
R08C08	1321445928.000000	1265080.500000	5
R08C08	1321447082.000000	1267693.000000	4
R08C08	1321448264.000000	1265079.000000	4
R08C08	1321449414.000000	1268501.500000	3
R08C08	1321450560.000000	1276509.000000	5
R08C08	1321451710.000000	1279070.000000	5
R08C08	1321452862.000000	1280826.500000	4
R08C08	1321454008.000000	1282653.500000	3
R08C08	1321455200.000000	1393042.500000	1
R08C08	1321456376.000000	1392840.000000	1
R08C08	1321457548.000000	1393050.500000	1
R08C08	1321458720.000000	1393019.500000	1
R08C08	1321459888.000000	1392934.000000	1
R08C08	1321461062.000000	1393001.000000	1
R10C06	1321350438.000000	9504.000000	126
R10C06	1321351550.000000	10376.500000	129
R10C06	1321352670.000000	9857.000000	127
R10C06	1321353790.000000	10180.500000	125
R10C06	1321354914.000000	10771.500000	124
R10C06	1321356040.000000	11593.500000	120
R10C06	1321357164.000000	9936.500000	122
R10C06	1321358298.000000	11664.000000	120
R10C06	1321359424.000000	12241.500000	118
R10C06	1321360550.000000	14168.000000	116
R10C06	1321361678.000000	13286.000000	126
R10C06	1321362802.000000	14075.500000	121
R10C06	1321363930.000000	15111.000000	116
R10C06	1321365064.000000	16308.000000	128
R10C06	1321366202.000000	15671.000000	120
R10C06	1321367334.000000	16577.000000	123
R10C06	1321368460.000000	18916.000000	127
R10C06	1321369584.000000	17894.500000	120
R10C06	1321370718.000000	20951.500000	122
R10C06	1321371852.000000	22191.000000	122
R10C06	1321372986.000000	24617.500000	123
R10C06	1321374132.000000	25659.000000	123
R10C06	1321375270.000000	29025.000000	120
R10C06	1321376406.000000	30160.000000	115
R10C06	1321377542.000000	29806.000000	121
R10C06	1321378680.000000	33049.500000	123
R10C06	1321379806.000000	36553.000000	116
R10C06	1321380944.000000	41402.500000	110
R10C06	1321382090.000000	41480.500000	112
R10C06	1321383222.000000	45833.000000	111
R10C06	1321384360.000000	50783.000000	111
R10C06	1321385492.000000	55122.500000	112
R10C06	1321386622.000000	56529.000000	109
R10C06	1321387754.000000	64519.000000	114
R10C06	1321388892.000000	69041.500000	104
R10C06	1321390030.000000	71987.000000	111
R10C06	1321391166.000000	80971.500000	106
R10C06	1321392300.000000	88317.500000	105
R10C06	1321393442.000000	95068.500000	101
R10C06	1321394580.000000	102895.500000	108
R10C06	1321395722.000000	112155.000000	99
R10C06	1321396878.000000	120699.500000	99
R10C06	1321398022.000000	131795.000000	95
R10C06	1321399168.000000	141685.500000	99
R10C06	1321400296.000000	152695.500000	100
R10C06	1321401438.000000	165745.500000	98
R10C06	1321402574.000000	180669.000000	91
R10C06	1321403716.000000	198020.500000	90
R10C06	1321404874.000000	213534.500000	85
R10C06	1321406016.000000	230676.000000	84
R10C06	1321407166.000000	245986.000000	80
R10C06	1321408300.000000	269115.500000	74
R10C06	1321409448.000000	288608.500000	70
R10C06	1321410578.000000	306703.500000	67
R10C06	1321411740.000000	330405.500000	66
R10C06	1321412888.000000	352179.500000	60
R10C06	1321414032.000000	380717.500000	55
R10C06	1321415178.000000	404858.500000	53
R10C06	1321416322.000000	430851.500000	49
R10C06	1321417468.000000	455885.500000	47
R10C06	1321418636.000000	482543.500000	47
R10C06	1321419804.000000	511382.500000	44
R10C06	1321420952.000000	539785.000000	38
R10C06	1321422098.000000	570372.500000	36
R10C06	1321423238.000000	601428.000000	34
R10C06	1321424380.000000	635105.500000	32
R10C06	1321425524.000000	668325.500000	35
R10C06	1321426696.000000	699080.000000	34
R10C06	1321427840.000000	735646.500000	29
R10C06	1321428978.000000	766447.500000	27
R10C06	1321430124.000000	798167.500000	22
R10C06	1321431266.000000	825817.500000	25
R10C06	1321432416.000000	872409.000000	17
R10C06	1321433574.000000	1012481.500000	14
R10C06	1321434742.000000	1031445.500000	17
R10C06	1321435886.000000	1049675.500000	15
R10C06	1321437028.000000	1065554.500000	11
R10C06	1321438176.000000	1083274.000000	14
R10C06	1321439328.000000	1098205.000000	12
R10C06	1321440478.000000	1113768.000000	12
R10C06	1321441654.000000	1128149.000000	10
R10C06	1321442796.000000	1145011.000000	8
R10C06	1321443946.000000	1173487.500000	8
R10C06	1321445096.000000	1185967.000000	4
R10C06	1321446246.000000	1195595.000000	7
R10C06	1321447398.000000	1204429.500000	4
R10C06	1321448580.000000	1212822.000000	6
R10C06	1321449730.000000	1229800.500000	7
R10C06	1321450878.000000	1237667.500000	4
R10C06	1321452028.000000	1241062.500000	5
R10C06	1321453180.000000	1247873.500000	6
R10C06	1321454324.000000	1252682.000000	6
R10C06	1321455530.000000	1393015.500000	1
R10C06	1321456700.000000	1393103.000000	1
R10C06	1321457870.000000	1393048.500000	1
R10C06	1321459042.000000	1393034.500000	1
R10C06	1321460214.000000	1393106.000000	1
R10C06	1321461384.000000	1393073.500000	1
R10C07	1321350420.000000	7114.500000	113
R10C07	1321351532.000000	7345.000000	108
R10C07	1321352652.000000	8128.500000	107
R10C07	1321353772.000000	8191.000000	105
R10C07	1321354896.000000	9315.500000	100
R10C07	1321356022.000000	8577.000000	113
R10C07	1321357146.000000	10269.000000	102
R10C07	1321358280.000000	9780.000000	113
R10C07	1321359406.000000	10750.500000	111
R10C07	1321360532.000000	12229.500000	101
R10C07	1321361660.000000	11922.000000	116
R10C07	1321362786.000000	12736.000000	116
R10C07	1321363912.000000	13691.000000	110
R10C07	1321365046.000000	15598.500000	104
R10C07	1321366186.000000	16416.500000	105
